    ocorrencia_id,fração_origem,tipo,descricao_completa,data_ocorrencia,gravidade,resolvido,acao_tomada
OC00896,FR0586,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-02-05 16:43,3,S,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00897,FR2439,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2025-01-10 16:43,3,False,Pendente
OC00898,FR1869,vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-08-16 16:43,4,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00899,FR0714,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-11-13 16:43,1,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00900,FR0886,Ruído,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-05-09 16:43,1,False,em analise
OC00901,FR0002,Vandalismo,Grafittis na entrada do bloco A. Necessária limpeza e eventual instalação de câmaras.,2024-07-10 16:43,4,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00902,FR0721,Vandalismo,Grafittis na entrada do bloco C. Necessária limpeza e eventual instalação de câmaras.,2024-07-10 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00903,FR0234,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-08-04 16:43,2,False,em analise
OC00904,FR1605,Ruído,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-08-22 16:43,1,False,A resolver
OC00905,FR0887,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-06-24 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00906,FR2328,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-04-15 16:43,5,False,Em análise pela administração
OC00907,FR1973,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-08-29 16:43,3,False,A resolver
OC00908,FR1105,Limpeza,,2025-01-18 16:43,2,False,Em análise pela administração
OC00909,FR2026,estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2024-09-18 16:43,5,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00910,FR0016,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 42). Já aconteceu várias vezes.,2025-08-07 16:43,3,False,Em análise pela administração
OC00911,FR1981,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-04-25 16:43,2,False,Em análise pela administração
OC00912,FR1914,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-11-17 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00913,FR1498,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-08-10 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00914,FR1838,Limpeza,Lixo acumulado no patamar do 1º andar há vários dias. Cheiro nauseabundo.,2025-06-03 16:43,3,False,A resolver
OC00915,FR0503,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-12-17 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00916,FR1672,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-06-08 16:43,3,False,Pendente
OC00917,FR1789,Vandalismo,Grafittis na entrada do bloco a. Necessária limpeza e eventual instalação de câmaras.,2024-05-10 16:43,2,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00918,FR0935,Ruído,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2025/01/26 16:43:26,1,False,A resolver
OC00919,FR1989,Ruído,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-01-25 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00920,FR1889,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2024-04-29 16:43,4,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00921,FR1414,Ruido,Obras não autorizadas no apartamento 3C fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-04-22 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00922,FR1414,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-10-04 16:43,3,S,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00923,FR1516,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-06-17 16:43,1,False,em analise
OC00924,FR1592,Segurança,,2025-02-08 16:43,4,False,A resolver
OC00925,FR0497,ruido,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-01-27 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00926,FR2035,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-05-14 16:43,2,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00927,FR0788,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 1A. Já causou danos na pintura e no rodapé.",2024-06-16 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00928,FR0472,ruido,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-10-21 16:43,1,False,Em análise pela administração
OC00929,FR0666,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-09-22 16:43,3,False,em analise
OC00930,FR1273,Estacionamento,,2024-08-05 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00931,FR1485,Ruído,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-07-20 16:43,3,False,em analise
OC00932,FR1632,Segurança,,2024-12-17 16:43,3,False,A resolver
OC00933,FR0457,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-04-05 16:43,5,False,em analise
OC00934,FR1347,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 5E. Já causou danos na pintura e no rodapé.",2024-09-13 16:43,4,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00935,FR0217,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 75). Já aconteceu várias vezes.,2024-05-23 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00936,FR2419,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-07-24 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00937,FR0763,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-10-18 16:43,5,False,A resolver
OC00938,FR1935,Ruído,Obras não autorizadas no apartamento 3C fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-04-01 16:43,4,False,A resolver
OC00939,FR2351,Segurança,,2025-08-13 16:43,1,False,Pendente
OC00940,FR2183,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-05-02 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00941,FR1078,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-04-14 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00942,FR1504,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-05-18 16:43,4,S,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00943,FR0893,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,26-12-2024 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00944,FR1979,Limpeza,Lixo acumulado no patamar do 8º andar há vários dias. Cheiro nauseabundo.,2024-04-25 16:43,2,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00945,FR0928,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-04-02 16:43,1,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00946,FR0700,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-03-29 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00947,FR2454,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 79). Já aconteceu várias vezes.,2024/06/02 16:43:26,3,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00948,FR0361,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,02/07/2025 16:43,1,False,em analise
OC00949,FR1812,Ruído,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-05-05 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00950,FR1854,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-08-30 16:43,1,False,Em análise pela administração
OC00951,FR1507,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-07-31 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00952,FR2496,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 1A. Já causou danos na pintura e no rodapé.",2024-09-23 16:43,3,False,Em análise pela administração
OC00953,FR1716,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-01-19 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00954,FR2164,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-12-14 16:43,1,False,Pendente
OC00955,FR1211,Ruído,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-03-16 16:43,2,False,Em análise pela administração
OC00956,FR0823,Ruído,Obras não autorizadas no apartamento 3C fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-12-12 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00957,FR1789,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-11-17 16:43,4,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00958,FR2117,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-08-20 16:43,2,False,Pendente
OC00959,FR0690,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 1A. Já causou danos na pintura e no rodapé.",2024-05-30 16:43,1,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00960,FR1889,Vandalismo,Grafittis na entrada do bloco Torre1. Necessária limpeza e eventual instalação de câmaras.,2025-01-17 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC00961,FR0740,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-07-12 16:43,2,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00962,FR0556,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-04-22 16:43,2,False,A resolver
OC00963,FR1246,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,15/12/2024 16:43,4,False,Em análise pela administração
OC00964,FR2326,Ruído,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-04-28 16:43,4,False,Pendente
OC00965,FR1116,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-06-30 16:43,2,False,Pendente
OC00966,FR1804,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-04-01 16:43,4,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00967,FR1575,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 41). Já aconteceu várias vezes.,2024-05-18 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00968,FR0503,Ruído,Cão do apartamento 5E ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-09-12 16:43,3,False,Pendente
OC00969,FR1023,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-06-12 16:43,2,False,A resolver
OC00970,FR2184,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-11-13 16:43,4,False,Em análise pela administração
OC00971,FR1993,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-03-17 16:43,1,False,
OC00972,FR0098,Ruído,Cão do apartamento 5E ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-10-04 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00973,FR0698,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-05-29 16:43,3,False,Em análise pela administração
OC00974,FR2411,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-10-24 16:43,3,False,Em análise pela administração
OC00975,FR0660,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-12-12 16:43,2,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00976,FR1296,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-05-23 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00977,FR1410,Ruído,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-05-14 16:43,5,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00978,FR1853,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 46). Já aconteceu várias vezes.,2024-05-27 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00979,FR2336,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-05-22 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00980,FR1658,Limpeza,Lixo acumulado no patamar do 1º andar há vários dias. Cheiro nauseabundo.,2024-11-01 16:43,3,False,A resolver
OC00981,FR0623,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-02-11 16:43,3,False,Pendente
OC00982,FR1220,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-05-03 16:43,2,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC00983,FR0655,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 3C. Já causou danos na pintura e no rodapé.",2024-10-19 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00984,FR1009,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-11-17 16:43,4,False,em analise
OC00985,FR0727,Limpeza,Lixo acumulado no patamar do 7º andar há vários dias. Cheiro nauseabundo.,2025-02-17 16:43,4,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC00986,FR1659,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-06-20 16:43,3,False,em analise
OC00987,FR2060,Limpeza,Lixo acumulado no patamar do 1º andar há vários dias. Cheiro nauseabundo.,2025-07-15 16:43,2,False,Em análise pela administração
OC00988,FR2188,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025-04-15 16:43,3,False,Pendente
OC00989,FR0816,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2024-07-28 16:43,4,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC00990,FR2395,Ruído,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-05-17 16:43,4,S,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC00991,FR1150,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 4D. Já causou danos na pintura e no rodapé.",2025-09-06 16:43,2,False,A resolver
OC00992,FR1843,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-08-15 16:43,2,False,Pendente
OC00993,FR0564,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 57). Já aconteceu várias vezes.,2024-08-23 16:43,5,False,Em análise pela administração
OC00994,FR2003,Vandalismo,Grafittis na entrada do bloco Torre 1. Necessária limpeza e eventual instalação de câmaras.,2025-03-12 16:43,3,False,Pendente
OC00995,FR2432,Ruído,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-08-17 16:43,4,False,A resolver
OC00996,FR2345,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-05-25 16:43,2,False,Pendente
OC00997,FR1508,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-09-07 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC00998,FR1690,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-08-21 16:43,3,False,em analise
OC00999,FR2415,Ruído,"Barulho excessivo proveniente do apartamento 5E durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-07-28 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01000,FR2153,Vandalismo,Grafittis na entrada do bloco a. Necessária limpeza e eventual instalação de câmaras.,2024-10-19 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC01001,FR1987,LIMPEZA,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-10-31 16:43,1,False,Em análise pela administração
OC01002,FR0622,Ruído,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-01-16 16:43,2,False,Pendente
OC01003,FR2292,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-04-13 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01004,FR2256,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-06-10 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01005,FR1809,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-09-03 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01006,FR0041,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-07-24 16:43,2,False,em analise
OC01007,FR0054,Limpeza,Lixo acumulado no patamar do 6º andar há vários dias. Cheiro nauseabundo.,2025-01-27 16:43,3,False,Em análise pela administração
OC01008,FR1346,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-09-21 16:43,5,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC01009,FR2043,Ruído,Cão do apartamento 4D ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-05-28 16:43,4,False,Pendente
OC01010,FR0647,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-07-23 16:43,4,True,
OC01011,FR1896,Vandalismo,GRAFITTIS NA ENTRADA DO BLOCO A. NECESSÁRIA LIMPEZA E EVENTUAL INSTALAÇÃO DE CÂMARAS.,2024-07-31 16:43,2,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC01012,FR1752,Ruído,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-07-11 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01013,FR0310,Ruído,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-06-04 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01014,FR1274,Limpeza,Lixo acumulado no patamar do 6º andar há vários dias. Cheiro nauseabundo.,2025-04-26 16:43,3,False,Pendente
OC01015,FR0962,Limpeza,Lixo acumulado no patamar do 3º andar há vários dias. Cheiro nauseabundo.,2024-12-17 16:43,4,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01016,FR0700,Ruído,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-08-08 16:43,3,False,em analise
OC01017,FR0303,Ruído,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-06-19 16:43,1,False,A resolver
OC01018,FR2280,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 4D. Já causou danos na pintura e no rodapé.",2024/03/24 16:43:26,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01019,FR1894,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 49). Já aconteceu várias vezes.,2025-07-08 16:43,1,False,em analise
OC01020,FR0846,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-04-02 16:43,2,False,A resolver
OC01021,FR0362,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-01-27 16:43,3,False,Pendente
OC01022,FR1827,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-06-11 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01023,FR0340,Ruído,"Barulho excessivo proveniente do apartamento 1A durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-03-24 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01024,FR0449,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-08-26 16:43,2,False,Pendente
OC01025,FR0797,Vandalismo,Grafittis na entrada do bloco c. Necessária limpeza e eventual instalação de câmaras.,2024-05-24 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC01026,FR2458,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 22). Já aconteceu várias vezes.,2024-04-13 16:43,5,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC01027,FR0446,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-09-04 16:43,3,False,A resolver
OC01028,FR1778,infiltracao,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,24-04-2024 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01029,FR0228,Limpeza,Lixo acumulado no patamar do 1º andar há vários dias. Cheiro nauseabundo.,2024-05-02 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01030,FR1264,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-05-20 16:43,2,False,Pendente
OC01031,FR0594,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 96). Já aconteceu várias vezes.,2024-07-20 16:43,5,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC01032,FR1739,infiltracao,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 4D. Já causou danos na pintura e no rodapé.",2025-06-04 16:43,3,False,em analise
OC01033,FR1780,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-01-09 16:43,4,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC01034,FR1592,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,15-03-2025 16:43,3,False,Pendente
OC01035,FR1127,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-01-30 16:43,4,False,Pendente
OC01036,FR1710,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-04-19 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01037,FR2337,Estacionamento,    Veículo estacionado no meu lugar de garagem (lugar 78). Já aconteceu várias vezes.    ,2025-08-22 16:43,5,N,em analise
OC01038,FR1479,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-08-25 16:43,4,False,em analise
OC01039,FR1996,RUÍDO,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-08-09 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01040,FR1815,Vandalismo,Grafittis na entrada do bloco Torre1. Necessária limpeza e eventual instalação de câmaras.,2025-05-12 16:43,4,False,A resolver
OC01041,FR2212,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-12-24 16:43,2,False,A resolver
OC01042,FR2278,RUÍDO,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-08-03 16:43,2,False,Em análise pela administração
OC01043,FR1927,Ruído,Cão do apartamento 5E ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-07-09 16:43,4,False,em analise
OC01044,FR1142,Infiltração,,2025-06-18 16:43,4,False,Pendente
OC01045,FR2146,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-07-13 16:43,3,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC01046,FR1049,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 4D. Já causou danos na pintura e no rodapé.",2024-06-17 16:43,5,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01047,FR0162,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-12-27 16:43,3,False,A resolver
OC01048,FR0015,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-06-06 16:43,3,False,Pendente
OC01049,FR2161,Limpeza,Lixo acumulado no patamar do 6º andar há vários dias. Cheiro nauseabundo.,2024-09-28 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01050,FR2067,Vandalismo,,2025-04-24 16:43,5,False,Pendente
OC01051,FR0122,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-03-22 16:43,4,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01052,FR0849,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-07-01 16:43,1,1,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01053,FR1085,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 92). Já aconteceu várias vezes.,2025-04-20 16:43,2,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
